X,Y,id_1,match_addr,ein,name,ico,street,city_1,state,zip,group_,subsection,affiliatio,classifica,ruling,deductibil,foundation,activity,organizati,status_1,tax_period,asset_cd,income_cd,filing_req,pf_filing_,acct_pd,asset_amt,income_amt,revenue_am,code,zip5,zip4,eco,lat,long,descriptio,category
-84.4164,33.4092,1021727,160 Downybrook Ln+ Fayetteville+ Georgia+ 30215,331184273,FOUNTAIN OF LIFE CHURCH,,160 DOWNYBROOK LN,FAYETTEVILLE,GA,30215-2190,1702,3,9,7000,196412,1,10,1029000,5,1,,0,0,6,0,12,,,,,30215,2190,,33.4092,-84.4164,,
-84.4442,33.5378,1021728,327 Plantation Cir+ Fayetteville+ Georgia+ 30214,352258179,CHRISTINE EVANS MINISTRIES INC,% CHRISTINE EVANS,327 PLANTATION CIR,FAYETTEVILLE,GA,30214-5406,0,3,3,1200,200610,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P30,30214,5406,,33.5378,-84.4442,Children & Youth Services,human_services
-84.5213,33.4455,1021729,148 Old Chapel Ln+ Fayetteville+ Georgia+ 30215,412275452,FLAT ROCK AFRICAN METHODIST EPISCOPAL CHURCH,% REV EDWARD JOHNSON JR,148 OLD CHAPEL LN,FAYETTEVILLE,GA,30215-4821,0,3,3,7000,200811,1,10,0,1,1,201412,0,0,6,0,12,0,0,0,X20,30215,4821,,33.4455,-84.5213,Christianity,religious
-84.3946,33.4324,1021730,12058 Harbour Town Pkwy+ Fayetteville+ Georgia+ 30215,371702712,LEGACY ENRICHMENT CENTER,% NA,12058 HARBOUR TOWN PKWY,FAYETTEVILLE,GA,30215-6691,0,3,3,1200,201304,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P20,30215,6691,,33.4324,-84.3946,Human Services,human_services
-84.4335,33.3699,1021731,602 Antioch Rd+ Fayetteville+ Georgia+ 30215,331093386,CIVITAN INTERNATIONAL,% JULIA IVEY,602 ANTIOCH RD,FAYETTEVILLE,GA,30215-5901,5431,3,9,1000,200601,1,15,0,5,1,201312,0,0,2,0,12,0,0,0,T40,30215,5901,,33.3699,-84.4335,Voluntarism Promotion,philanthropy
-84.6233,34.0213,1021732,2774 N Cobb Pkwy NW+ Kennesaw+ Georgia+ 30152,412142032,MOSTLY MUTTS ANIMAL RESCUE AND ADOPTION,% PAIGE J ONEILL,2774 N COBB PARKWAY STE 109-189,KENNESAW,GA,30152-3469,0,3,3,4000,200412,1,16,0,1,1,201312,3,4,1,0,12,35571,176838,176838,P20,30152,3469,,34.0213,-84.6233,Human Services,human_services
-84.4359,33.4399,1021733,190 Virginia Hiln+ Fayetteville+ Georgia+ 30215,352131225,NEW CREATION FAMILY MINISTRY INC,% KRISTOPHER SPEARS,190 VIRGINIA HIGHLANDS,FAYETTEVILLE,GA,30215-8222,0,3,3,1000,200109,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B90,30215,8222,,33.4399,-84.4359,Educational Services,elementary_secondary_schools
-84.4359,33.4399,1021734,,383887283,1015 FOUNDATION INC,% DOUGLAS E LAWRENCE,PO BOX 2128,GRIFFIN,GA,30224-0054,0,3,3,1700,201311,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,X20,30224,54,,,,Christianity,religious
-84.4359,33.4399,1021735,,341192219,PENTECOSTAL CHURCH OF MIRACLE MINISTRIES FELLOWSHIP INC,,PO BOX 21,GRIFFIN,GA,30224-0001,4278,3,8,7000,200402,1,10,1000000,1,1,,0,0,6,0,12,,,,X21,30224,1,,,,Protestant,religious
-84.2553,33.4671,1021738,149 Mitchell Rd+ Hampton+ Georgia+ 30228,383770659,DUTCHTOWN HIGH SCHOOL BAND BOOSTERS INC,% JOHN EMERSON,149 MITCHELL RD,HAMPTON,GA,30228-1729,0,3,3,1000,201409,1,16,0,1,1,201506,0,0,2,0,6,0,0,0,B11,30228,1729,,33.4671,-84.2553,Single Organization Support,education
-84.2553,33.4671,1021739,,331014145,ZION COMMUNITY CENTER INC,% NATHANIEL LEE,PO BOX 520,HAMPTON,GA,30228-0520,1702,3,9,7000,196412,1,10,0,5,1,,0,0,6,0,12,,,,X21,30228,520,,,,Protestant,religious
-84.2553,33.4671,1021740,,383856478,TREES OF RIGHTEOUSNESS,% GWENNET HENRY,PO BOX 934,HAMPTON,GA,30228-0902,0,3,3,7000,201505,1,10,0,1,1,,0,0,6,0,12,,,,X20,30228,902,,,,Christianity,religious
-84.2553,33.4671,1021741,,392022720,SAMURGENCY INC,,PO BOX 184,HARALSON,GA,30229-0184,0,3,3,1000,200202,1,15,0,1,1,201412,5,3,1,0,12,909013,53076,53076,D12,30229,184,,,,Fund Raising & Fund Distribution,animal
-84.3119,33.4229,1021742,101 Stanfield Ct+ Hampton+ Georgia+ 30228,421627579,CLOSER LOOK MINISTRIES INC,% RODNEY GARRETT,101 STANFIELD CT,HAMPTON,GA,30228-3151,0,3,3,7000,200411,1,10,0,1,1,,0,0,6,0,12,,,,X21,30228,3151,,33.4229,-84.3119,Protestant,religious
-84.3119,33.4229,1021743,,421564817,ST JAMES MISSIONARY BAPTIST CHURCH OF JACKSON INC,% JACKSON CASSANDRA,PO BOX 952,JACKSON,GA,30233-0020,0,3,3,7000,200409,1,10,0,1,1,,0,0,6,0,12,,,,,30233,20,,,,,
-84.3123,33.5524,1021751,2406 Reeves Creek Rd+ Jonesboro+ Georgia+ 30236,342049020,GENERATION OF HOPE INC GROUP HOME,% LAMAR RODGERS,2406 REEVES CREEK RD,JONESBORO,GA,30236-7229,0,3,3,1000,200701,1,15,0,1,1,201312,1,0,2,0,12,458,0,0,X200,30236,7229,,33.5524,-84.3123,,
-84.3672,33.4695,1021756,730 Sinclair Way+ Jonesboro+ Georgia+ 30238,383911224,STEP TO HELP LUPUS AND MS FOUNDATION INC,,730 SINCLAIR WAY,JONESBORO,GA,30238-7970,0,3,3,1200,201503,1,16,0,1,1,201407,0,0,2,0,7,0,0,0,P46,30238,7970,,33.4695,-84.3672,Family Counseling,human_services
-84.3672,33.4695,1021757,,381799290,DIRECT GARDENING ASSOCIATION INC,% CAMILLE CIMINO,PO BOX 429,LAGRANGE,GA,30241-0008,0,6,3,2000,194406,2,0,200000000,5,1,201410,4,4,1,0,10,254891,139742,139742,,30241,8,,,,,
-84.3672,33.4695,1021758,,421756339,SMYRNA BAPTIST CHURCH,% GEORGE THORNTON,PO BOX 577,LAGRANGE,GA,30241-0010,0,3,3,7000,201110,1,10,0,5,1,,0,0,6,0,12,,,,X21,30241,10,,,,Protestant,religious
-84.4086,33.5005,1021759,9383 Woodknoll Way+ Jonesboro+ Georgia+ 30238,331178269,MARVELOUS LIGHT EMPOWERMENT ASSOCIATION INC,% KATHY HOOD,9383 WOODKNOLL WAY,JONESBORO,GA,30238-5757,0,3,3,2000,201102,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,B82,30238,5757,,33.5005,-84.4086,Scholarships & Student Financial Aid,elementary_secondary_schools
-84.4086,33.5005,1021760,,383907687,SOUND DOCTRINE BIBLE SEMINARY,% DR ERNEST W PARHAM,PO BOX 3363,LAGRANGE,GA,30241-0068,3317,3,9,7000,199112,1,10,0,5,1,,0,0,6,0,6,,,,,30241,68,,,,,
-84.3416,33.5122,1021765,8877 Teal Ln+ Jonesboro+ Georgia+ 30236,352087828,SOUL SEEKERS FOR CHRIST,% ROCHELLE LEE,8877 TEAL LN,JONESBORO,GA,30236-5057,0,3,3,7000,200005,1,10,0,1,1,201412,0,0,6,0,12,0,0,0,X21,30236,5057,,33.5122,-84.3416,Protestant,religious
-84.0697,33.4129,1021766,175 Laney Ct+ McDonough+ Georgia+ 30252,383778680,WATER PROJECTS INTERNATIONAL MISSION INC,% JUSTIN WALKER,175 LANEY CT,MCDONOUGH,GA,30252-7202,0,3,3,1000,200810,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,Q33,30252,7202,,33.4129,-84.0697,International Relief,international
-84.0808,33.4864,1021767,1064 Laurel Ridge Dr+ McDonough+ Georgia+ 30252,383863216,KNIGHTS OF PETER CLAVER,% WILLIE M GUDE,1064 LAUREL RIDGE DR,MCDONOUGH,GA,30252-8433,1957,8,9,1000,196810,1,0,279265029,5,1,201312,0,0,2,0,12,0,0,0,,30252,8433,,33.4864,-84.0808,,
-84.0808,33.4864,1021768,,352166180,HMONG INTERNATIONAL MINISTRIES INC,% FRANCIS D KECK,PO BOX 2649,MC DONOUGH,GA,30253-1739,0,3,3,1000,200212,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P20,30253,1739,,,,Human Services,human_services
-84.2263,33.4601,1021771,182 Vinings Dr+ McDonough+ Georgia+ 30253,331115633,JOHN WOLFRAM MINISTRIES INC,% JOHN WOLFRAM,182 VININGS DR,MCDONOUGH,GA,30253-5948,0,3,3,7000,200609,1,15,0,1,1,201412,4,3,1,0,12,228434,87570,87570,X20,30253,5948,,33.4601,-84.2263,Christianity,religious
-84.1217,33.3537,1021772,4832 Bill Gardner Pkwy+ Locust Grove+ Georgia+ 30248,383800193,CHRISTIAN METHODIST EPISCOPAL CHURCH,,4832 BILL GARDNER PKWY,LOCUST GROVE,GA,30248-2448,8511,3,9,7000,198009,1,10,1002000,5,1,,0,0,6,0,12,,,,,30248,2448,,33.3537,-84.1217,,
-84.0955,33.3975,1021773,1271 S Bethany Rd+ McDonough+ Georgia+ 30252,342020801,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,% FRIEDA GIBBY,1271 S BETHANY RD,MCDONOUGH,GA,30252-7705,1573,3,9,1200,196709,2,16,0,5,1,201501,0,0,2,0,1,0,0,0,,30252,7705,,33.3975,-84.0955,,
-84.0955,33.3975,1021774,,412267583,OLD LANDMARK PENTECOSTAL HOLINESS CHURCH INC,% PAULINE GORE,PO BOX 819,MCDONOUGH,GA,30253-0819,0,3,3,7000,201410,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,X20,30253,819,,,,Christianity,religious
-84.0955,33.3975,1021775,,383784223,AMERICAN LEGION AUXILIARY,% DENISE HIGHTOWER,PO BOX 855,MCDONOUGH,GA,30253-0855,964,19,9,1000,0,1,0,319907000,5,1,201509,0,0,2,0,9,0,0,0,,30253,855,,,,,
-84.0955,33.3975,1021776,,364167727,CARPENTER HOUSE MINISTRIES,% DEIRDRE SUGGS,PO BOX 3208,MCDONOUGH,GA,30253-1745,0,3,3,7000,200105,1,10,0,1,1,,0,0,6,0,12,,,,X21,30253,1745,,,,Protestant,religious
-84.1758,33.4537,1021777,1108 Cameron Rd+ McDonough+ Georgia+ 30253,331066002,MANY MANSIONS IN THE HOUSE OF CHRIST MINISTRIES INC,% WILLIAM CLARK,1108 CAMERON RD,MCDONOUGH,GA,30253-3737,0,3,3,7000,200312,1,10,0,1,1,,0,0,6,0,12,,,,X21,30253,3737,,33.4537,-84.1758,Protestant,religious
-84.1801,33.4229,1021780,298 Avalon Ct+ McDonough+ Georgia+ 30253,362317605,ATLANTA BIBLE COLLEGE-CHURCH OF GOD GENERAL CONFERENCE,,2020 AVALON PKWY STE 400,MCDONOUGH,GA,30253-3089,3034,3,8,7000,197611,1,10,1000000,5,1,201312,7,6,6,0,12,,,,,30253,3089,,33.4229,-84.1801,,
-84.0526,33.3549,1021781,1843 Peeksville Rd+ Locust Grove+ Georgia+ 30248,331083831,HERITAGE BAPTIST CHURCH,% TERRELL HOPKINS,1843 PEEKSVILLE RD,LOCUST GROVE,GA,30248-4027,0,3,3,7000,200609,1,10,0,1,1,,0,0,6,0,12,,,,X21,30248,4027,,33.3549,-84.0526,Protestant,religious
-84.3525,33.6078,1021783,5375 Sanders Rd+ Lake City+ Georgia+ 30260,421605212,VIETNAMESE BUDDHIST CULTURE CENTRE- HAI AN PAGODA,% THANH-LOAN THI PHAM,5375 SANDERS RD,LAKE CITY,GA,30260-3765,0,3,3,7000,200509,1,10,0,1,1,201012,3,4,6,0,12,97246,125110,125110,X50,30260,3765,,33.6078,-84.3525,Buddhism,religious
-84.8083,33.4206,1021784,60 Longwood Ln+ Newnan+ Georgia+ 30263,356702638,THE FRED AND PATTY POWERS FAMILY FOUNDATION,% FRED POWERS,60 LONGWOOD LN,NEWNAN,GA,30263-4788,0,3,3,1000,200008,1,4,0,2,1,201412,4,3,0,1,12,399031,84046,,T22,30263,4788,,33.4206,-84.8083,Private Independent Foundations,philanthropy
-84.2269,33.4646,1021785,2170 Jonesboro Rd+ McDonough+ Georgia+ 30253,431470334,SOUTHERN BAPTIST CONFERENCEOF ASSOCIATIONAL LEADERS,% JOHNNY RUMBOUGH,2170 JONESBORO RD,MCDONOUGH,GA,30253-5977,0,3,3,1000,200204,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,X20,30253,5977,,33.4646,-84.2269,Christianity,religious
-84.8074,33.3909,1021786,19 Brookside Dr+ Newnan+ Georgia+ 30263,352419581,BROWNS MILL BATTLEFIELD ASSOCIATION INC,% MIKE BARBER,19 BROOKSIDE DR,NEWNAN,GA,30263-1514,0,3,3,1000,201209,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,A56,30263,1514,,33.3909,-84.8074,Natural History & Natural Science Museums,arts
-84.7063,33.3943,1021787,25 Southfield Ct+ Newnan+ Georgia+ 30265,421743858,VETERAN OF FOREIGN WARS OF THE UNITED STATES DEPT OF GEORGIA,% JOHN H SKINNER,25 SOUTHFIELD CT,NEWNAN,GA,30265-1914,2756,19,9,1000,197701,1,0,907000000,5,1,201506,0,0,2,0,6,0,0,0,W30,30265,1914,,33.3943,-84.7063,Military & Veterans?? Organizations,public_social_benefit
-84.7063,33.3943,1021788,25 Southfield Ct+ Newnan+ Georgia+ 30265,352367930,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF GEORGIA,% JOHN SKINNER,25 SOUTHFIELD CT,NEWNAN,GA,30265-1914,2756,19,9,1000,197701,1,0,907000000,5,1,201506,0,0,2,0,6,0,0,0,,30265,1914,,33.3943,-84.7063,,
-84.3217,33.5994,1021789,2084 Rex Rd+ Lake City+ Georgia+ 30260,383320622,A WORD IN SEASON MINISTRY,% VALERIE SANDERS ROGERS,2084 REX RD STE 6-8,LAKE CITY,GA,30260-3960,0,3,3,7000,200402,1,10,0,1,1,199612,0,0,6,0,12,,,,X21,30260,3960,,33.5994,-84.3217,Protestant,religious
-84.3217,33.5994,1021790,,351598162,PUG DOG OF AMERICA INC,% ROGER A PERRY,PO BOX 611,PALMETTO,GA,30268-0611,0,7,3,1000,199302,2,0,284000000,1,1,201412,4,3,1,0,12,115317,68932,30122,,30268,611,,,,,
-84.3326,33.5959,1021791,2000 Clayton State Blvd+ Morrow+ Georgia+ 30260,363755567,SIGMA PHI ALPHA DENTAL HYGIENE HONOR SOCIETY,% GAIL BARNES,2000 CLAYTON STATE BLVD,MORROW,GA,30260-1250,1844,3,9,1200,196703,1,16,59602040,5,1,201412,0,0,2,0,12,0,0,0,,30260,1250,,33.5959,-84.3326,,
-84.3326,33.5959,1021792,2000 Clayton State Blvd+ Morrow+ Georgia+ 30260,351988131,SIGMA THETA TAU INTERNATIONAL INC,% SCHOOL OF NURSING,2000 CLAYTON STATE BLVD,MORROW,GA,30260-1250,1288,3,9,2800,196608,0,16,0,5,1,201506,0,0,2,0,6,0,0,0,,30260,1250,,33.5959,-84.3326,,
-84.7207,33.5095,1021793,324 George Wynn Rd+ Palmetto+ Georgia+ 30268,383815733,MOMS CLUB,% LAUREL MERRICK-HORAH,324 GEORGE WYNN RD,PALMETTO,GA,30268-8582,3706,3,9,2100,200102,1,16,0,5,1,201506,0,0,2,0,6,0,0,0,P20,30268,8582,,33.5095,-84.7207,Human Services,human_services
-84.5941,33.4012,1021794,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,383878983,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,59036040,5,1,201406,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5941,33.4012,1021795,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,346579291,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,59036040,5,1,201406,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5941,33.4012,1021796,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,352470244,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,59036040,5,1,201506,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5941,33.4012,1021797,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,383446686,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,0,5,1,201406,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.6844,33.5283,1021798,579 Carlton Pointe Dr+ Palmetto+ Georgia+ 30268,392056746,RECOVERY ECO AGRICULTURE PROJECT,% FRANK HOLZMAN,579 CARLTON POINTE DR,PALMETTO,GA,30268-2349,0,3,3,1000,200807,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,K200,30268,2349,,33.5283,-84.6844,,
-84.5575,33.3774,1021799,312 Crosstown Rd+ Peachtree City+ Georgia+ 30269,352479827,CHURCH AT VISALIA,,312 CROSSTOWN ROAD 232,PEACHTREE CITY,GA,30269-2948,0,3,3,7000,201409,1,10,0,1,1,,0,0,6,0,12,,,,X21,30269,2948,,33.3774,-84.5575,Protestant,religious
-84.5941,33.4012,1021800,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,351484760,PHI MU FRATERNITY,% INDIANA UNIVERSITY,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,59036040,5,1,199906,0,0,1,0,6,,,,,30269,1482,,33.4012,-84.5941,,
-84.5941,33.4012,1021801,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,421462322,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,0,0,0,59036040,0,1,201506,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5903,33.4016,1021802,900 Westpark Dr+ Peachtree City+ Georgia+ 30269,331080972,BLUESKY GLOBAL MINISTRIES INC,% KIMBERLY A PACE,900 WESTPARK DR STE 300,PEACHTREE CTY,GA,30269-3545,0,3,3,7100,200407,1,15,0,1,1,201412,4,5,1,0,12,306099,562790,562790,X20,30269,3545,,33.4016,-84.5903,Christianity,religious
-84.5941,33.4012,1021803,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,352374564,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,0,5,1,201506,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5831,33.4141,1021804,307 Pinemount Dr+ Peachtree City+ Georgia+ 30269,383916545,PTB FIVE STAR GENERALS,% THOMAS STERNE,307 PINEMOUNT DR,PEACHTREE CTY,GA,30269-1236,0,7,3,1000,201408,2,0,0,5,1,201412,0,0,2,0,12,0,0,0,N63,30269,1236,,33.4141,-84.5831,Baseball & Softball,rec_sports
-84.4533,33.4486,1021805,175 Lanier Ave E+ Fayetteville+ Georgia+ 30214,352161263,FAYETTEVILLE FIRST UNITED METHODIST CHURCH INC,% JOYCE MUCHA,175 LANIER AVE E,FAYETTEVILLE,GA,30214-1659,2573,3,9,7100,197410,1,10,0,5,1,201312,0,0,6,0,12,,,,,30214,1659,,33.4486,-84.4533,,
-84.4533,33.4486,1021806,,352372565,TOTAL GLORY INC,% MS VERCILDA BROWN,PO BOX 3352,PEACHTREE CTY,GA,30269-7352,0,3,3,1000,201003,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P46,30269,7352,,,,Family Counseling,human_services
-84.5282,33.3572,1021807,409 Holly Grove Church Rd+ Peachtree City+ Georgia+ 30269,330547873,KONOS CONNECTION,% CHARLES B THAXTON,409 HOLLY GROVE CHURCH RD,PEACHTREE CTY,GA,30269-3650,0,3,3,1000,199312,1,15,123120000,1,1,201409,3,5,1,0,9,90614,519619,511934,Z99Z,30269,3650,,33.3572,-84.5282,,
-84.5941,33.4012,1021808,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,383807631,PHI MU ALUMNAE CHAPTER,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,0,5,1,201406,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5793,33.382,1021809,303 Kelly Dr+ Peachtree City+ Georgia+ 30269,364652130,CIUDAD DE REFUGIO USA INC,% JUAN R FONSECA,303 KELLY DR STE 10,PEACHTREE CTY,GA,30269-1951,0,3,3,7000,201002,1,10,0,1,1,,0,0,6,0,12,,,,X20,30269,1951,,33.382,-84.5793,Christianity,religious
-84.8008,33.3725,1021810,25 Lagrange St+ Newnan+ Georgia+ 30263,356938445,THE NEWNAN COWETA HISTORICAL SOCIETY INC PERMANENT ENDOWMENT,% CITY OF NEWNAN,25 LAGRANGE ST,NEWNAN,GA,30263-2607,0,3,3,1000,201409,1,23,0,1,1,201412,6,5,1,0,12,2061100,922097,162764,A111,30263,2607,,33.3725,-84.8008,,
-84.5941,33.4012,1021811,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,363309425,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,59036040,5,1,201506,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5941,33.4012,1021812,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,352403319,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,59036040,5,1,201406,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5941,33.4012,1021813,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,330549431,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,0,0,59036040,5,1,201406,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5941,33.4012,1021814,,352186185,THETA LAMBDA FOUNDATION INC,% ROBERT SANDERS,PO BOX 2284,PEACHTREE CTY,GA,30269-0284,0,3,3,2100,200306,1,16,0,1,1,201410,0,0,2,0,10,0,0,0,B82,30269,284,,,,Scholarships & Student Financial Aid,elementary_secondary_schools
-84.5941,33.4012,1021815,,383904688,MT BBALL SKILLZ ACADEMY,% ALEXANDER WILLIAMS,PO BOX 273,RED OAK,GA,30272-0273,0,3,3,1200,201406,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,N70,30272,273,,,,Amateur Sports Competitions,rec_sports
-84.296,33.5648,1021816,2895 Preston Dr+ Rex+ Georgia+ 30273,383772993,MILNER TOGIA FOUNDATION,% KELVIN MILNER,2895 PRESTON DR,REX,GA,30273-2309,0,3,3,1000,200902,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,P20,30273,2309,,33.5648,-84.296,Human Services,human_services
-84.5941,33.4012,1021817,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,351788106,PHI MU FRATERNITY,% BALL STATE UNIVERSITY,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,59036040,5,1,200906,0,0,1,0,6,,,,,30269,1482,,33.4012,-84.5941,,
-84.5887,33.4034,1021818,135 Cloister Dr+ Peachtree City+ Georgia+ 30269,371428199,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,% EDWARD C HACKNEY,135 CLOISTER DR,PEACHTREE CTY,GA,30269-3512,690,3,9,2000,194408,1,16,59000000,5,1,201412,0,0,2,0,12,0,0,0,,30269,3512,,33.4034,-84.5887,,
-84.5941,33.4012,1021819,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,371742875,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,59036040,5,1,201312,0,0,2,0,12,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5941,33.4012,1021820,400 Westpark Dr+ Peachtree City+ Georgia+ 30269,383879637,PHI MU FRATERNITY,% DARLENE REYES,400 WESTPARK DR,PEACHTREE CTY,GA,30269-1482,763,7,9,1000,194412,2,0,59036040,5,1,201406,0,0,2,0,6,0,0,0,,30269,1482,,33.4012,-84.5941,,
-84.5941,33.4012,1021821,,412187426,FELLOWSHIP OF DELIVERANCE INTERNATIONAL MINISTRIES INC,% EMMIT OVERTON,PO BOX 742643,RIVERDALE,GA,30274-1347,0,3,3,1000,200703,1,10,0,1,1,,0,0,6,0,12,,,,X21,30274,1347,,,,Protestant,religious
-84.5941,33.4012,1021822,,383902103,RESTORATION COMMUNITY OUTREACH CENTER MINISTRIES,% AVARY B KEMP,PO BOX 743193,RIVERDALE,GA,30274-1356,0,3,3,1000,201406,1,15,0,1,1,,0,0,2,0,7,,,,P99,30274,1356,,,,Human Services NEC,human_services
-84.4044,33.563,1021823,7098 Brookview Way+ Riverdale+ Georgia+ 30274,342066854,I C U WORLD MINISTRY INC,% WILLIE FEGAN,7098 BROOKVIEW WAY,RIVERDALE,GA,30274-7203,0,3,3,7210,200810,1,10,0,1,1,,0,0,6,0,12,,,,X20,30274,7203,,33.563,-84.4044,Christianity,religious
-84.3958,33.5407,1021824,159 Horseshoe Bnd+ Riverdale+ Georgia+ 30274,412267247,BLACK BOATERS CLUB OF AMERICA INC,% WANDA WALLACE,159 HORSESHOE BND,RIVERDALE,GA,30274-6705,0,3,3,1000,200904,1,15,0,1,1,201503,0,0,2,0,3,0,0,0,M40,30274,6705,,33.5407,-84.3958,Safety Education,public_safety
-84.292,33.57,1021825,6755 Fielder Rd+ Rex+ Georgia+ 30273,421686804,NEW TESTAMENT GOSPEL WORLDWIDE MINISTRIES INC,% DWAIN MATTHEWS,6755 FIELDER RD,REX,GA,30273-2044,0,3,3,1000,200609,1,10,0,1,1,,0,0,6,0,12,,,,X21,30273,2044,,33.57,-84.292,Protestant,religious
-84.292,33.57,1021826,,383793475,HERITAGE ASSEMBLY OF GOD,,PO BOX 238,SENOIA,GA,30276-0238,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,30276,238,,,,,
-84.292,33.57,1021827,,383885751,JOSHUAS GIFT INC,% NATALIE HYNSON,PO BOX 431,SENOIA,GA,30276-0431,0,3,3,1000,201408,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,K30,30276,431,,,,Food Programs,food
-84.4161,33.5834,1021828,812 Verde Dr+ Riverdale+ Georgia+ 30274,371585700,TWIRL GIRLS INC,% VALENCIA SEAY,812 VERDE DR,RIVERDALE,GA,30274-1646,0,3,3,2000,201008,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,O50,30274,1646,,33.5834,-84.4161,Youth Development Programs,youth_dev
-84.6497,33.4064,1021829,125 Old Field Rd+ Sharpsburg+ Georgia+ 30277,363857347,THRIVENT FINANCIAL FOR LUTHERANS,,125 OLD FIELD RD,SHARPSBURG,GA,30277-1960,285,8,9,1000,196503,0,0,1029000,5,1,,0,0,2,0,12,,,,,30277,1960,,33.4064,-84.6497,,
